set_id,price,brand,Betriebssystem,Speicherkapazitaet,Arbeitsspeicher,CPU-Taktfrequenz,Bilddiagonale,Aufloesung,Festplatte,Akkukapazitaet,Aufloesung Hauptkamera,SSD-Speicherkapazitaet,Grafik-Controller-Serie
14488732,145.81667,Asus,Android,16,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
5961460,485.0478,HP,Windows 10 Professional,64,4,1.4,18 cm (7"),2048x1536,64,unknown,unknown,64,unknown
15889195,344.58218,Apple,unknown,16,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
321345,253.25098,Samsung,Android,8,unknown,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
14250539,350.9733,Apple,unknown,16,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
15286243,316.82767,Acer,Windows 10 Professional,32,2,1.3,25 cm (10"),1280x800,32,unknown,unknown,32,unknown
3605052,623.32,Apple,Apple iOS,128,1,1.3,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
3969759,99.25266,Samsung,Android,8,1,1.2,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2114558,215.02718,Asus,Android,32,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12881711,958.8731,Apple,unknown,32,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
13671601,100.28666,Lenco,Android,8,0.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
14358595,415.15436,Apple,MacOS X,32,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
4170418,3226.832,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16270580,1488.4135,HP,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9913970,286.06638,Samsung,Android,32,3,1.8,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
11212697,290.11865,Huawei Technologies,Android,16,1,1.2,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2993684,94.90268,Archos,Android,16,1,1.1,25 cm (10"),1280x800,16,unknown,unknown,unknown,unknown
688214,701.73,Samsung,Android,32,3,2.3,30 cm (12"),2560x1600,unknown,unknown,unknown,unknown,unknown
6691211,550.9296,Dell,Windows 10 Professional 64-Bit,500,4,2.3,33 cm (13"),1920x1080,500,unknown,unknown,unknown,Intel HD Graphics 500
1019443,425.18002,Fujitsu,Android,32,1,1.4,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
11995841,256.15,Huawei Technologies,Android,8,1,1.2,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
4515792,971.99054,Lenovo,Windows 10 Home,256,8,2.7,36 cm (14"),1920x1080,256,unknown,unknown,256,NVIDIA GeForce GTX 900
14371558,229.36665,Samsung,Android,16,2,1.2,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
1794679,455.33444,Apple,Windows XP Professional,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
4007618,189.64165,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4561693,354.26938,Apple,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
7581449,1010.0733,Lenovo,Windows 8.1,512,8,1.1,33 cm (13"),1280x720,512,unknown,unknown,512,Intel HD Graphics 5000
3871903,227.91089,Acer,Android,16,1,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
11032607,2689.3435,Getac,unknown,128,4,unknown,25 cm (10"),1920x1080,128,unknown,unknown,128,Intel HD Graphics 5000
605952,60.16071,Axxo,Android,8,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
14329224,1682.7388,Microsoft,Windows 10 Professional,1000,8,2.4,33 cm (13"),1920x1080,1000,unknown,unknown,1000,NVIDIA GeForce GTX 900
4855636,175.21642,Asus,Android,16,2,unknown,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
10215986,268.2792,Acer,Android,32,unknown,2.4,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
8563447,259.83542,Acer,Windows 10 Professional,32,2,1.3,25 cm (10"),1280x800,32,unknown,unknown,32,unknown
10024349,250.21269,Samsung,Android,16,2,1.2,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
7654245,365.79114,Apple,unknown,16,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
9514466,3104.233,Apple,Apple iOS,128,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5914209,302.43835,Fujitsu,Windows 8.1,256,8,0.9,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15321934,162.8772,Huawei Technologies,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7933154,123.80937,Archos,Android,64,1,1.3,25 cm (10"),1024x600,64,unknown,unknown,unknown,unknown
8605024,115.179985,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11520923,204.49333,Lenovo,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
3394263,311.39,Samsung,Android,16,1,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
1235158,488.3732,Lenovo,Windows 10 Home 64-Bit,128,8,2.9,36 cm (14"),1366x768,128,unknown,unknown,128,AMD Radeon R5
7012593,254.63536,Asus,unknown,64,4,1.4,25 cm (10"),1280x800,64,unknown,unknown,unknown,unknown
11181971,436.15924,Apple,Apple iOS,128,1,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
11523194,902.1811,Apple,unknown,128,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
144331,408.46017,Apple,MacOS X,128,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
13374867,151.75401,Yarvik,Android,8,0.5,1.2,25 cm (10"),1024x600,8,unknown,unknown,unknown,unknown
3905775,473.02603,Lenovo,Android,64,4,2.4,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
4931801,765.9666,Lenovo,Windows 10 Home,256,8,1.8,33 cm (13"),3200x1800,256,unknown,unknown,256,Intel Iris Graphics 500
5455233,679.54,HP,Windows 10 Professional,128,4,1.1,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
14955334,322.18,Colorovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2808682,296.10086,TrekStor,Windows 10 Home,unknown,4,1.4,28 cm (11"),1920x1080,64,unknown,unknown,unknown,unknown
11363769,634.0,Samsung,Android,8,1,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
14969962,21916.633,Fujitsu,unknown,512,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
13607067,275.89886,Acer,Android,32,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
81346,740.27606,Lenovo,Windows 10 Home,1000,8,2.4,38 cm (15"),1920x1080,1000,unknown,unknown,unknown,Intel HD Graphics 5000
9184112,784.06244,Fujitsu,Windows 10 Professional,256,4,2.3,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
635711,113.65452,Lenovo,Android,16,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12490409,279.5467,Samsung,Android,16,unknown,1.2,18 cm (7"),unknown,unknown,6000-6999 mAh,5,unknown,unknown
7365787,225.91493,Acer,Windows 10 Home,64,2,1.4,25 cm (10"),1280x800,64,unknown,unknown,64,unknown
10104911,543.2011,HP,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16557585,54.893333,Lenco,Android,8,0.5,1.3,13 cm (5"),unknown,unknown,unknown,unknown,unknown,unknown
6539341,891.806,Microsoft,Windows 10 Professional,128,4,3,30 cm (12"),2736x1824,128,unknown,unknown,unknown,Intel HD Graphics 500
9772853,93.27502,Lenco,Android,8,0.5,1.3,13 cm (5"),unknown,unknown,unknown,unknown,unknown,unknown
13089287,1274.12,HP,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6319207,193.97508,Asus,Android,16,2,1.8,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
15830527,1749.6902,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15467620,828.68,HP,Windows 8 Pro 32-Bit,64,2,1.8,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
9885429,172.06667,Samsung,Android,8,1.5,1.3,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
7477277,851.2588,Samsung,Android,16,1.5,1.2,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
13046174,1371.1299,HP,Windows 8 Embedded,64,4,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
5164397,1906.2422,Microsoft,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
13211113,365.5472,Lenovo,Android,unknown,unknown,unknown,25 cm (10"),unknown,64,unknown,unknown,unknown,Intel HD Graphics 400
103818,143.0,Acer,Windows 10 Home,32,1,1.3,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
11606176,905.32666,Microsoft,Windows 8.1 Pro 64-Bit,256,8,1.9,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
2626851,754.0596,HP,Windows 10 Professional,64,4,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
7318540,210.59569,BQ,Android,16,2,1.3,25 cm (10"),unknown,unknown,7000-7999 mAh,8,unknown,unknown
3226672,228.23,Samsung,Android,16,1.5,1.2,23 cm (9"),1024x768,unknown,unknown,unknown,unknown,unknown
317252,954.3084,Unbekannt,Windows 8.1,128,4,0.9,28 cm (11"),unknown,unknown,unknown,unknown,unknown,unknown
12497067,270.15,Lenovo,Android,8,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
6223151,875.89343,Microsoft,unknown,128,8,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
13992534,1816.06,HP,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11188555,161.24301,Acer,Android,16,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
8248883,369.03885,Apple,MacOS X,32,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
4227764,1488.4135,HP,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5658849,577.36285,Lenovo,Windows 10 Professional,128,4,1.6,25 cm (10"),1920x1200,unknown,unknown,unknown,unknown,unknown
11445218,725.8107,Apple,unknown,32,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
12190605,88.402855,Vonino,Android,8,0.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
12909864,4175.3594,Dell,Windows 10 Home,unknown,unknown,2.3,38 cm (15"),unknown,1000,unknown,unknown,unknown,Intel HD Graphics 500
15232390,319.4065,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
10396649,2121.9094,Apple,unknown,64,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15476663,377.95172,Samsung,Android,32,3,1.8,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
13665916,97.60213,Odys,Android,16,1,1.2,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
318680,531.62933,Lenovo,Windows 10 Home 64-Bit,1000,8,2,36 cm (14"),1920x1080,1000,unknown,unknown,unknown,NVIDIA GeForce GTX 900
1285488,241.06459,Acer,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
11525796,294.12384,AOPEN,Android,unknown,unknown,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
10552044,2787.0,EXTRA Computer,unknown,128,unknown,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
5202420,126.15624,Acer,Android,32,1,1.7,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
2248950,233.00366,Acer,Android,16,1,1.3,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
3455580,182.23232,Acer,Android,32,2,1.8,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12067098,386.34497,Apple,unknown,32,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
5199175,227.934,Acer,Android,16,1,1.2,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
3160400,362.65973,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
13936427,2430.7664,Getac,unknown,128,4,unknown,25 cm (10"),1920x1200,128,unknown,unknown,128,Intel HD Graphics 5000
13040019,176.67334,Modecom,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14044023,236.08003,Acer,unknown,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
4087934,810.4454,Apple,unknown,256,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
40178,175.26959,Lenovo,Android,32,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
3212155,668.7338,Apple,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
10040539,1043.3093,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5090510,3350.3599,Xplore Technologies,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1036610,110.61333,Gigaset Communications,Android,8,unknown,1.2,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
14493111,561.0477,Acer,Windows 10 Home,128,4,2.3,30 cm (12"),2160x1440,128,unknown,unknown,128,Intel HD Graphics 500
6813568,45.29112,Estar,Android,8,0.5,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
11481654,389.7667,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2770386,281.39868,Lenovo,Android,32,2,1.3,25 cm (10"),1920x1200,32,unknown,unknown,unknown,unknown
13697514,146.43825,i.onik,unknown,32,2,unknown,28 cm (11"),unknown,unknown,unknown,unknown,unknown,unknown
14973031,13366.723,Fujitsu,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8522049,918.5921,Microsoft,unknown,128,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
8527734,1474.21,Fujitsu,Windows 10 Professional,512,8,2.6,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6926037,215.0317,Huawei Technologies,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7304779,3226.832,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2706600,1668.2567,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16080207,3216.4453,Unbekannt,Apple iOS,128,2,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
9590844,1049.654,HP,Windows 10 Home,256,8,2.5,33 cm (13"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 500
16068567,247.34001,Acer,Windows 10 Home,32,2,1.3,25 cm (10"),1280x800,32,unknown,unknown,32,unknown
12442915,178.32945,Lenovo,Android,16,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
4538285,636.4134,Apple,unknown,64,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
10939191,819.0285,Apple,unknown,128,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
9234836,580.72,Apple,Apple iOS,16,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
16709525,506.8209,Apple,Apple iOS,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
16654716,393.94,HP,Windows 10 Home,500,4,1.6,28 cm (11"),1366x768,500,unknown,unknown,unknown,unknown
12310221,201.67001,Asus,Android,16,2,1.2,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
10694774,217.61833,Lenovo,Windows 10 Home,unknown,4,1.4,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
3664300,2943.5027,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11541824,294.12384,AOPEN,Android,unknown,unknown,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
9590838,132.55742,Asus,Android,16,2,1.3,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
1769719,457.35184,Asus,unknown,500,4,2.3,33 cm (13"),1366x768,500,unknown,unknown,unknown,Intel HD Graphics 500
13751351,1131.2085,Samsung,Android,16,1.5,1.2,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
275832,17236.615,Microsoft,Windows 10 Professional 64-Bit,256,8,2.4,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
8099079,2204.2825,Getac,unknown,128,4,unknown,25 cm (10"),1920x1200,128,unknown,unknown,128,Intel HD Graphics 5000
12942,430.56998,Microsoft,Windows 8.1,64,2,1.7,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
1638182,119.69175,Captiva,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9507108,522.8914,Lenovo,Windows 10 Home,128,4,2.3,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
10936980,787.7739,Apple,unknown,128,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
14567948,1147.4778,Microsoft,unknown,256,8,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
101109,40.066673,Prestigio,Android,4,0.5,1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
9159047,819.9666,Fujitsu,Windows 8.1,256,4,0.9,28 cm (11"),unknown,unknown,unknown,unknown,unknown,unknown
15879878,184.02206,Lenovo,Android,16,unknown,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
9172009,531.1423,ProDVX,Android,8,2,1.6,38 cm (15"),unknown,unknown,unknown,unknown,unknown,unknown
5132032,5572.8184,Samsung,Android,32,3,1.8,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
7347042,708.18335,Microsoft,Windows 8.1 Pro 64-Bit,128,4,1.9,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
5622148,81.22061,Bosch,Android,8,1,1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
12820849,72.67734,Estar,Android,8,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
11860827,170.28767,Hamlet,Android,16,1,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
3811229,1631.11,Microsoft,unknown,256,16,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
7153282,1681.0353,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14095671,578.8045,Apple,unknown,64,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
11352032,2213.2776,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7025187,361.02106,Apple,MacOS X,128,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
12847027,2410.687,Getac,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
10053880,353.5625,Apple,unknown,32,unknown,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
12347596,443.54852,Unbekannt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14830727,251.6446,Acer,Windows 10 Home,32,2,1.3,25 cm (10"),1280x800,unknown,unknown,unknown,unknown,unknown
7989675,1086.0562,HP,Windows 10 Professional,256,8,1.1,28 cm (11"),unknown,unknown,unknown,unknown,unknown,unknown
15622232,1021.56006,Asus,unknown,256,unknown,unknown,33 cm (13"),unknown,256,unknown,unknown,256,unknown
3075004,1739.4478,Apple,unknown,16,2,1.5,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8068794,3359.5493,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9444066,540.4684,Apple,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
13251863,636.4134,Apple,unknown,64,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
6608306,486.57803,Acer,Windows 10 Professional,60,4,0.8,28 cm (11"),1920x1080,60,unknown,unknown,60,Intel HD Graphics 5000
5613206,366.92136,Samsung,Android,32,3,1.8,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
8163505,451.57092,Apple,unknown,64,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
9518666,231.18166,Asus,Windows 10 Home,32,2,1.6,28 cm (11"),1366x768,32,unknown,unknown,unknown,Intel HD Graphics 400
10164777,870.9401,Acer,Windows 10 Home,1128,8,2.3,38 cm (15"),1920x1080,1128,unknown,unknown,128,NVIDIA GeForce GTX 900
6854941,238.13835,Dell,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14562226,567.48083,Infocus,Windows 10 Professional,32,2,1.3,25 cm (10"),1280x800,32,unknown,unknown,32,unknown
14564888,574.01,Apple,Apple iOS,32,1,1.3,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
11706437,524.2613,Apple,unknown,64,unknown,unknown,18 cm (7"),unknown,64,unknown,unknown,unknown,unknown
8448413,725.1533,Fujitsu,Windows 8.1,256,8,2.6,33 cm (13"),unknown,unknown,unknown,unknown,unknown,unknown
8355304,1025.9734,Microsoft,Windows 10 Professional 64-Bit,128,4,2.4,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
6640485,1173.3112,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14222525,58.788895,Alcatel,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16043230,1696.4155,Microsoft,Windows 8.1,512,8,1.7,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
4662155,146.73131,Samsung,Android,8,1.5,1.3,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
7681648,219.68309,HP,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
10786537,84.62333,Alcatel,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12703844,2604.8372,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11715390,892.5333,Lenovo,Windows 10 Professional,128,4,1.1,30 cm (12"),2160x1440,128,unknown,unknown,128,Intel HD Graphics 500
15811410,245.64185,Asus,Android,16,2,1.8,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11174892,465.54666,HP,Windows 10 Professional,64,2,1.4,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
16146759,216.05,Unbekannt,Android,8,unknown,unknown,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
2161001,227.67998,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8089627,236.07399,Acer,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
14261211,169.34427,Acer,Android,16,unknown,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
3632762,5745.7866,Archos,Android,16,1,1.3,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
9804978,23084.32,Dell,Windows 10 Professional,256,16,2.7,33 cm (13"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 600
8582505,213.41833,Asus,Chrome OS,16,4,unknown,25 cm (10"),1280x800,16,unknown,unknown,unknown,unknown
16483443,476.90662,Apple,unknown,128,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
7598457,126.74667,Asus,Android,16,2,1.1,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12265759,3036.556,Apple,Apple iOS,128,2,1.5,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
14567991,1147.2067,Microsoft,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5603033,477.63095,Apple,Apple iOS,64,1,unknown,18 cm (7"),unknown,64,unknown,unknown,unknown,unknown
10511565,1203.8425,Fujitsu,Windows 8.1,256,8,2.6,33 cm (13"),unknown,unknown,unknown,unknown,unknown,unknown
1795199,235.69165,Acer,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
13719234,2085.864,Apple,unknown,128,2,1.5,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
4663464,870.72504,Microsoft,Windows 10 Professional 64-Bit,128,4,0.9,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
8663857,246788.0,unknown,unknown,128,4,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
9971174,2636.1724,Modecom,Android,8,1,1,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
11735888,630.49335,Apple,unknown,64,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
15252842,1475.8339,Microsoft,Windows 10 Professional,256,8,3.4,30 cm (12"),2736x1824,256,unknown,unknown,unknown,unknown
9587296,47.782223,Salora,Android,8,0.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
11013415,1025.5408,Microsoft,Windows 10 Professional 64-Bit,256,8,2.4,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
1849590,438.29553,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8073286,282.11374,Telekom,Android,16,1.5,1.2,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
3895785,442.2889,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14995207,227.90108,Acer,Android,16,1,1.2,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8151525,597.9872,Acer,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15756731,28071.81,VIA Technologies,Android,unknown,1,1.2,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
8218306,223.64835,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5383892,139.2562,Lenovo,Android,16,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
14242965,156.79726,Wortmann,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
14671638,407.418,Apple,unknown,128,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
7905100,221.45537,Acer,Windows 10 Home,64,2,1.3,25 cm (10"),1280x800,64,unknown,unknown,unknown,unknown
10820930,3532.3853,Xplore Technologies,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8827621,953.61554,Fujitsu,Windows 10 Professional,256,4,2.3,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
8813012,72.92577,Lenovo,Android,16,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
